Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
3151,00:02:06.040,5.820908564814815,1.2525347222222223,5.753472222222222,10.45671875
3152,00:02:06.080,57.219606481481485,70.60366319444445,52.132083333333334,48.92307291666667
3153,00:02:06.120,5.185908564814816,1.9470659722222223,5.1837326388888885,8.426927083333334
3154,00:02:06.160,5.476869212962963,1.9525347222222222,5.5968229166666665,8.88125
3155,00:02:06.200,7.0982060185185185,2.7753819444444443,7.384253472222222,11.13498263888889
3156,00:02:06.240,7.621863425925926,3.2972743055555553,8.30060763888889,11.267708333333333
3157,00:02:06.280,8.737199074074072,3.844513888888889,9.594027777777777,12.773055555555555
3158,00:02:06.320,8.36646412037037,3.6569444444444446,9.311302083333333,12.131145833333333
3159,00:02:06.360,4.209386574074074,2.1575520833333335,3.9652256944444444,6.505381944444444
3160,00:02:06.400,4.063663194444445,2.0908159722222224,3.9256944444444444,6.174479166666667
3161,00:02:06.440,4.075335648148148,2.1521875,3.8881597222222224,6.185659722222222
3162,00:02:06.480,4.102233796296296,2.206909722222222,3.839027777777778,6.260763888888889
3163,00:02:06.520,3.9309780092592597,2.1077777777777778,3.7719618055555557,5.913194444444445
3164,00:02:06.560,4.051649305555556,2.2255381944444443,3.785034722222222,6.144375
3165,00:02:06.600,4.255439814814815,2.3264756944444445,3.8210416666666664,6.618802083333334
3166,00:02:06.640,4.117829861111112,2.1703645833333334,3.8505208333333334,6.332604166666667
3167,00:02:06.680,4.18568287037037,2.166892361111111,3.8869444444444445,6.503211805555556
3168,00:02:06.720,3.9874131944444446,2.0794791666666668,3.7471006944444443,6.135659722222222
3169,00:02:06.760,4.015902777777778,2.1050520833333333,3.7410763888888887,6.201579861111111
3170,00:02:06.800,4.015283564814815,2.013454861111111,3.7778472222222224,6.254548611111111
3171,00:02:06.840,0.46298032407407413,0.27057291666666666,0.325625,0.7927430555555556
3172,00:02:06.880,4.104583333333333,2.1417881944444446,3.956909722222222,6.215052083333333
3173,00:02:06.920,4.771730324074074,2.4524131944444445,4.607152777777777,7.255625
3174,00:02:06.960,5.252829861111111,2.697534722222222,5.133680555555555,7.927274305555556
3175,00:02:07.000,5.482372685185186,2.895798611111111,5.439444444444445,8.111875
3176,00:02:07.040,5.753755787037037,3.0666319444444445,5.791128472222222,8.403506944444445
3177,00:02:07.080,5.739131944444445,3.2122743055555554,5.650225694444444,8.354895833333334
3178,00:02:07.120,11.184768518518519,6.642222222222222,11.336180555555556,15.575902777777777
3179,00:02:07.160,10.667789351851852,6.152152777777777,10.401961805555555,15.449253472222223
3180,00:02:07.200,11.176678240740742,5.764722222222222,10.900954861111112,16.86435763888889
3181,00:02:07.240,11.747980324074073,6.409201388888889,11.397413194444445,17.437326388888888
3182,00:02:07.280,13.03990162037037,6.789548611111111,13.1778125,19.15234375
3183,00:02:07.320,14.85826388888889,6.871024305555555,15.562552083333333,22.14121527777778
3184,00:02:07.360,14.88863425925926,6.506336805555556,15.085225694444444,23.07434027777778
3185,00:02:07.400,14.771244212962964,6.319895833333334,14.724809027777777,23.26902777777778
3186,00:02:07.440,14.313894675925928,5.825347222222222,14.752065972222223,22.364270833333332
3187,00:02:07.480,16.649444444444445,4.855034722222222,20.849496527777777,24.243802083333332
3188,00:02:07.520,2.6195601851851857,1.23875,2.5821180555555556,4.0378125
3189,00:02:07.560,2.3153645833333334,1.1007638888888889,2.2661631944444443,3.5791666666666666
3190,00:02:07.600,2.2550810185185184,1.1815972222222222,2.111597222222222,3.472048611111111
3191,00:02:07.640,1.9490740740740737,1.1241319444444444,1.8901041666666667,2.832986111111111
3192,00:02:07.680,1.7964756944444444,1.010625,1.7737152777777778,2.6050868055555556
3193,00:02:07.720,1.4704456018518517,0.8916666666666667,1.35921875,2.1604513888888888
3194,00:02:07.760,1.4759722222222222,0.8627430555555555,1.3521354166666666,2.2130381944444446
3195,00:02:07.800,0.16089120370370372,0.09779513888888888,0.10965277777777778,0.27522569444444445
3196,00:02:07.840,1.451510416666667,0.8586111111111111,1.29921875,2.196701388888889
3197,00:02:07.880,1.3805439814814815,0.7931597222222222,1.2253298611111112,2.1231423611111113
3198,00:02:07.920,1.3227199074074074,0.7095486111111111,1.192482638888889,2.066128472222222
3199,00:02:07.960,1.3457060185185188,0.7708506944444444,1.14109375,2.1251736111111112
3200,00:02:08.000,1.3680844907407408,0.7846354166666667,1.16125,2.1583680555555556
3201,00:02:08.040,1.3294270833333333,0.7404861111111111,1.150329861111111,2.097465277777778
3202,00:02:08.080,2.1446875,1.5118229166666666,1.2467534722222222,3.6754861111111112
3203,00:02:08.120,1.6303472222222222,1.0003819444444444,1.2012847222222223,2.689375
3204,00:02:08.160,1.1963425925925926,0.6770833333333334,0.9846006944444444,1.92734375
3205,00:02:08.200,1.2059895833333334,0.7108506944444445,0.9686979166666667,1.9384201388888889
3206,00:02:08.240,1.2309722222222221,0.6944444444444444,0.9851736111111111,2.0132986111111113
3207,00:02:08.280,1.2429803240740742,0.7153819444444445,1.0197395833333334,1.9938194444444444
3208,00:02:08.320,1.9670949074074073,1.0314409722222222,1.7937152777777778,3.0761284722222224
3209,00:02:08.360,2.0733680555555556,1.0206770833333334,1.9433680555555555,3.256059027777778
3210,00:02:08.400,2.2338194444444444,1.1082465277777778,2.1637673611111112,3.4294444444444445
3211,00:02:08.440,3.0629166666666663,1.3357291666666666,3.2410763888888887,4.611944444444444
3212,00:02:08.480,3.313460648148148,1.56703125,3.2768229166666667,5.096527777777778
3213,00:02:08.520,3.18984375,1.5134895833333333,3.146423611111111,4.909618055555556
3214,00:02:08.560,2.7203530092592594,1.3203819444444445,2.436822916666667,4.403854166666667
3215,00:02:08.600,2.611533564814815,1.495486111111111,2.0396875,4.299427083333334
3216,00:02:08.640,1.9598090277777775,1.104045138888889,1.64109375,3.1342881944444443
3217,00:02:08.680,1.6485069444444445,0.9909375,1.354861111111111,2.5997222222222223
3218,00:02:08.720,1.3787847222222223,0.8312326388888889,1.0791319444444445,2.2259895833333334
3219,00:02:08.760,1.4704513888888888,0.87171875,1.1622743055555556,2.377361111111111
3220,00:02:08.800,0.17424189814814817,0.11071180555555556,0.12637152777777777,0.28564236111111113
3221,00:02:08.840,1.4843692129629629,0.8943576388888889,1.1511631944444445,2.4075868055555554
3222,00:02:08.880,1.4526967592592595,0.8687326388888889,1.1458159722222223,2.343541666666667
3223,00:02:08.920,1.494681712962963,0.8976388888888889,1.2031076388888888,2.383298611111111
3224,00:02:08.960,1.5048611111111112,0.9072048611111111,1.1845833333333333,2.422795138888889
3225,00:02:09.000,1.724375,1.041423611111111,1.385173611111111,2.7465277777777777
3226,00:02:09.040,1.7625810185185184,1.0564236111111112,1.4415104166666666,2.789809027777778
3227,00:02:09.080,12.384351851851852,4.004947916666667,16.273767361111112,16.874340277777776
3228,00:02:09.120,6.625092592592593,3.9328645833333336,6.1646875,9.777725694444445
3229,00:02:09.160,6.218252314814815,3.5999652777777778,5.761909722222223,9.292881944444444
3230,00:02:09.200,6.440445601851851,3.5558854166666665,6.269201388888889,9.49625
3231,00:02:09.240,6.719652777777778,3.9840104166666666,6.045295138888889,10.129652777777778
3232,00:02:09.280,6.4728009259259265,4.127118055555556,5.940416666666667,9.350868055555555
3233,00:02:09.320,5.91375,4.26828125,5.397673611111111,8.075295138888889
3234,00:02:09.360,5.203975694444445,4.000555555555556,4.963489583333334,6.647881944444444
3235,00:02:09.400,5.605775462962963,3.9574652777777777,5.289461805555556,7.570399305555555
3236,00:02:09.440,5.85917824074074,3.8203993055555556,5.698680555555556,8.05845486111111
3237,00:02:09.480,7.2446875,4.1140625,6.796510416666667,10.823489583333334
3238,00:02:09.520,7.408813657407407,4.299722222222222,7.081024305555555,10.845694444444444
3239,00:02:09.560,5.500289351851852,3.712638888888889,4.8414930555555555,7.946736111111111
3240,00:02:09.600,5.704010416666667,3.833246527777778,5.095815972222222,8.18296875
3241,00:02:09.640,5.411128472222223,3.7348090277777777,4.874114583333333,7.624461805555556
3242,00:02:09.680,5.308721064814815,3.658940972222222,4.722013888888889,7.545208333333333
3243,00:02:09.720,5.221597222222223,3.7192534722222224,4.488940972222222,7.456597222222222
3244,00:02:09.760,0.39523726851851854,0.23164930555555555,0.24321180555555555,0.7108506944444445
3245,00:02:09.800,6.563321759259259,6.115121527777778,5.101545138888889,8.473298611111112
3246,00:02:09.840,7.6218113425925935,6.337621527777777,8.557569444444445,7.970243055555556
3247,00:02:09.880,5.40603587962963,4.193940972222222,5.094861111111111,6.929305555555556
3248,00:02:09.920,5.4465914351851845,4.114322916666667,5.0396527777777775,7.185798611111111
3249,00:02:09.960,5.725092592592593,3.9296180555555558,5.351006944444444,7.894652777777778
3250,00:02:10.000,5.685792824074074,3.669982638888889,5.513159722222222,7.874236111111111
3251,00:02:10.040,5.967922453703704,3.941545138888889,5.9251909722222225,8.03703125
3252,00:02:10.080,8.143935185185185,6.060347222222222,8.188090277777778,10.183368055555556
3253,00:02:10.120,7.359780092592593,5.7627951388888885,5.845972222222223,10.470572916666667
3254,00:02:10.160,6.039091435185185,3.739357638888889,5.258923611111111,9.118993055555556
3255,00:02:10.200,5.578304398148148,3.1459375,4.8370138888888885,8.751961805555556
3256,00:02:10.240,5.837060185185185,3.0429166666666667,5.49875,8.969513888888889
3257,00:02:10.280,6.129837962962962,3.6535416666666665,5.948767361111111,8.78720486111111
3258,00:02:10.320,5.77943287037037,3.8756944444444446,5.523697916666666,7.93890625
3259,00:02:10.360,6.198246527777777,4.3001909722222225,5.740486111111111,8.5540625
3260,00:02:10.400,8.749461805555555,5.301545138888889,8.392552083333333,12.554288194444444
3261,00:02:10.440,8.045075231481482,5.270069444444444,7.454444444444444,11.410711805555556
3262,00:02:10.480,8.458703703703703,5.5289930555555555,7.484461805555555,12.36265625
3263,00:02:10.520,10.20777199074074,6.299652777777778,9.261840277777777,15.061822916666667
3264,00:02:10.560,9.643113425925925,5.907829861111111,8.955972222222222,14.065538194444445
3265,00:02:10.600,9.077239583333332,5.070208333333333,7.869392361111111,14.292118055555555
3266,00:02:10.640,11.220607638888888,6.545850694444445,9.961215277777777,17.154756944444443
3267,00:02:10.680,13.879918981481481,7.036892361111111,12.182447916666666,22.420416666666668
3268,00:02:10.720,0.4629861111111111,0.35479166666666667,0.18444444444444444,0.8497222222222223
3269,00:02:10.760,15.683871527777777,8.773923611111112,12.885642361111111,25.39204861111111
3270,00:02:10.800,21.029340277777777,11.979322916666666,16.98203125,34.126666666666665
3271,00:02:10.840,48.68219907407408,57.48178819444445,43.09524305555556,45.46956597222222
3272,00:02:10.880,3.0611400462962965,3.694236111111111,1.2682118055555556,4.220972222222223
3273,00:02:10.920,2.524189814814815,3.6933506944444443,0.7288194444444445,3.1503993055555557
3274,00:02:10.960,2.6978067129629633,3.681510416666667,0.8939583333333333,3.5179513888888887
3275,00:02:11.000,3.7780902777777783,5.1906944444444445,1.5815625,4.562013888888889
3276,00:02:11.040,4.853327546296296,6.511111111111111,2.5580555555555557,5.490815972222222
3277,00:02:11.080,6.263159722222222,8.650243055555556,3.667638888888889,6.471597222222222
3278,00:02:11.120,7.1729108796296295,10.159375,4.4971875,6.862170138888889
3279,00:02:11.160,10.208570601851852,15.158246527777777,5.334444444444444,10.133020833333333
3280,00:02:11.200,7.461961805555556,9.826597222222222,5.556006944444444,7.00328125
3281,00:02:11.240,7.13142361111111,9.328038194444444,5.363732638888889,6.7025
3282,00:02:11.280,6.969728009259259,10.044895833333333,4.227135416666667,6.637152777777778
3283,00:02:11.320,6.180081018518519,9.575086805555555,3.3735416666666667,5.5916145833333335
3284,00:02:11.360,4.71120949074074,7.331857638888889,2.312170138888889,4.489600694444444
3285,00:02:11.400,0.7840219907407406,1.349548611111111,0.09597222222222222,0.9065451388888889
3286,00:02:11.440,3.4018981481481485,5.19421875,1.565625,3.4458506944444443
3287,00:02:11.480,2.0496412037037035,3.197465277777778,0.7032291666666667,2.2482291666666665
3288,00:02:11.520,1.6777025462962964,2.7386458333333334,0.4947916666666667,1.799670138888889
3289,00:02:11.560,1.7746238425925924,2.736736111111111,0.47456597222222224,2.1125694444444445
3290,00:02:11.600,1.3263136574074073,2.0257118055555554,0.3484201388888889,1.6048090277777778
3291,00:02:11.640,1.729832175925926,2.514357638888889,0.47836805555555556,2.1967708333333333
3292,00:02:11.680,1.7194618055555555,2.5868055555555554,0.4569270833333333,2.1146527777777777
3293,00:02:11.720,1.3204513888888891,1.8146354166666667,0.3553125,1.79140625
3294,00:02:11.760,1.288732638888889,1.7234201388888888,0.39178819444444446,1.7509895833333333
3295,00:02:11.800,1.7109837962962964,2.473402777777778,0.5119618055555556,2.1475868055555556
3296,00:02:11.840,1.7996296296296295,2.4524305555555554,0.6413194444444444,2.305138888888889
3297,00:02:11.880,1.9061342592592594,2.3676909722222224,0.8969444444444444,2.4537673611111113
3298,00:02:11.920,2.2587326388888886,2.5890625,1.1909548611111112,2.9961805555555556
3299,00:02:11.960,2.3922164351851856,2.9775520833333333,1.3066840277777778,2.8924131944444444
3300,00:02:12.000,2.4317824074074075,2.9988715277777778,1.4272222222222222,2.8692534722222223
3301,00:02:12.040,2.5349421296296297,3.2113194444444444,1.4905555555555556,2.902951388888889
3302,00:02:12.080,5.422986111111111,7.8250520833333335,2.122708333333333,6.321197916666667
3303,00:02:12.120,3.5485474537037036,5.059548611111111,1.9798090277777778,3.606284722222222
3304,00:02:12.160,3.8967824074074078,5.9231597222222225,2.075625,3.6915625
3305,00:02:12.200,3.6068981481481486,5.479444444444445,1.8870833333333332,3.4541666666666666
3306,00:02:12.240,2.7554224537037038,4.139618055555555,1.6167361111111112,2.5099131944444446
3307,00:02:12.280,2.1442939814814816,3.196388888888889,1.231076388888889,2.0054166666666666
3308,00:02:12.320,1.7658391203703705,2.6234027777777778,0.78375,1.8903645833333333
3309,00:02:12.360,1.2174247685185187,1.9040277777777779,0.47880208333333335,1.2694444444444444
3310,00:02:12.400,0.14598958333333334,0.20272569444444444,0.03333333333333333,0.20190972222222223
3311,00:02:12.440,1.0127372685185185,1.5914409722222222,0.3277083333333333,1.1190625
3312,00:02:12.480,1.0495833333333333,1.6414930555555556,0.32164930555555554,1.185607638888889
3313,00:02:12.520,0.9608854166666666,1.5333159722222223,0.3394270833333333,1.0099131944444444
3314,00:02:12.560,0.8927893518518518,1.3740104166666667,0.4030902777777778,0.9012673611111112
3315,00:02:12.600,1.1177372685185183,1.6808506944444443,0.45479166666666665,1.2175694444444445
3316,00:02:12.640,0.9020486111111111,1.3808854166666666,0.42288194444444444,0.9023784722222222
3317,00:02:12.680,0.975138888888889,1.4828993055555555,0.39795138888888887,1.0445659722222222
3318,00:02:12.720,0.898148148148148,1.4106597222222221,0.3013194444444444,0.9824652777777778
3319,00:02:12.760,0.7393460648148148,1.1399479166666666,0.209375,0.8687152777777778
3320,00:02:12.800,0.8255787037037038,1.19109375,0.22880208333333332,1.0568402777777777
3321,00:02:12.840,0.8533680555555557,1.2696006944444445,0.23135416666666667,1.0591493055555556
3322,00:02:12.880,0.6132233796296297,0.9086111111111111,0.19876736111111112,0.7322916666666667
3323,00:02:12.920,0.6728877314814815,1.0548958333333334,0.21760416666666665,0.7461631944444445
3324,00:02:12.960,0.77375,1.1902604166666666,0.2165277777777778,0.9144618055555556
3325,00:02:13.000,0.4852604166666667,0.71890625,0.16907986111111112,0.5677951388888889
3326,00:02:13.040,0.5626388888888889,0.8071006944444444,0.19831597222222222,0.6825
3327,00:02:13.080,0.7139293981481482,1.0928819444444444,0.20609375,0.8428125
3328,00:02:13.120,0.5141030092592592,0.7871875,0.17333333333333334,0.5817881944444444
3329,00:02:13.160,0.7510243055555555,1.15578125,0.1961284722222222,0.9011631944444445
3330,00:02:13.200,0.5818113425925926,0.8520833333333333,0.1814236111111111,0.7119270833333333
3331,00:02:13.240,0.4472048611111112,0.6344791666666667,0.129375,0.5777604166666667
3332,00:02:13.280,48.110856481481484,49.88409722222222,50.359097222222225,44.089375
3333,00:02:13.320,2.8580208333333332,3.385503472222222,2.064045138888889,3.124513888888889
3334,00:02:13.360,4.332204861111111,5.243715277777778,3.8025868055555554,3.9503125
3335,00:02:13.400,4.178726851851851,5.193003472222222,3.7430555555555554,3.6001215277777776
3336,00:02:13.440,4.4952256944444455,5.602065972222222,4.128923611111111,3.7546875
3337,00:02:13.480,2.9773321759259255,3.7243229166666665,2.4099305555555555,2.7977430555555554
3338,00:02:13.520,4.646880787037037,5.633958333333333,4.253385416666666,4.053298611111111
3339,00:02:13.560,4.398998842592593,5.09328125,4.035277777777778,4.0684375
3340,00:02:13.600,2.7172453703703705,3.0092708333333333,2.2258333333333336,2.9166319444444446
3341,00:02:13.640,3.5234722222222223,3.850017361111111,3.100138888888889,3.6202604166666665
3342,00:02:13.680,3.084328703703704,3.1884027777777777,2.6255729166666666,3.4390104166666666
3343,00:02:13.720,4.056035879629629,4.2981597222222225,4.034826388888889,3.835121527777778
3344,00:02:13.760,3.4963078703703707,3.72890625,3.6010243055555557,3.1589930555555554
3345,00:02:13.800,6.259189814814815,6.814444444444445,6.562534722222222,5.400590277777778
3346,00:02:13.840,6.1237962962962955,6.915121527777778,6.140086805555556,5.3161805555555555
3347,00:02:13.880,4.757783564814814,5.705347222222223,4.4715798611111115,4.096423611111111
3348,00:02:13.920,2.1297280092592588,2.33265625,1.7537152777777778,2.3028125
3349,00:02:13.960,1.699085648148148,1.8161979166666666,1.3468923611111112,1.9341666666666666
3350,00:02:14.000,1.6641840277777777,1.8091145833333333,1.2521180555555556,1.9313194444444444
3351,00:02:14.040,0.9314236111111112,0.9289930555555556,0.6552951388888889,1.2099826388888888
3352,00:02:14.080,2.876747685185185,3.692083333333333,1.4272222222222222,3.5109375
3353,00:02:14.120,2.9450983796296293,3.522847222222222,2.4291493055555557,2.883298611111111
3354,00:02:14.160,3.6446006944444442,4.357899305555556,3.568142361111111,3.0077604166666667
3355,00:02:14.200,2.5008854166666663,2.7636805555555557,2.4753125,2.2636631944444443
3356,00:02:14.240,3.8114467592592596,4.1802777777777775,3.944097222222222,3.3099652777777777
3357,00:02:14.280,4.9449247685185185,5.395520833333333,5.226510416666667,4.212743055555555
3358,00:02:14.320,5.261244212962963,5.9295486111111115,5.65078125,4.203402777777778
3359,00:02:14.360,3.5139641203703698,3.9721006944444444,3.5361458333333333,3.0336458333333334
3360,00:02:14.400,6.164537037037037,7.144791666666666,6.545885416666667,4.802934027777778
3361,00:02:14.440,4.88978587962963,5.456371527777778,5.045659722222222,4.167326388888889
3362,00:02:14.480,2.217511574074074,2.2641493055555557,1.9078645833333334,2.4805208333333333
3363,00:02:14.520,2.731539351851852,2.8607291666666668,2.44765625,2.886232638888889
3364,00:02:14.560,2.228859953703704,2.24640625,1.9401041666666667,2.5000694444444442
3365,00:02:14.600,1.7346238425925928,1.7019791666666666,1.5585069444444444,1.9433854166666666
3366,00:02:14.640,0.8346122685185184,0.8602256944444444,0.5851736111111111,1.0584375
3367,00:02:14.680,6.510393518518518,8.819288194444445,3.170954861111111,7.5409375
3368,00:02:14.720,4.280856481481481,4.772170138888889,3.4750520833333334,4.595347222222222
3369,00:02:14.760,4.463489583333334,5.060538194444445,3.7872048611111113,4.542725694444444
3370,00:02:14.800,2.7584259259259256,2.8699826388888887,2.311892361111111,3.093402777777778
3371,00:02:14.840,3.28390625,3.6180555555555554,2.66671875,3.5669444444444443
3372,00:02:14.880,3.107112268518519,3.093263888888889,2.3902430555555556,3.837829861111111
3373,00:02:14.920,1.8888541666666665,2.070034722222222,1.307170138888889,2.2893576388888888
3374,00:02:14.960,2.3981481481481484,2.495295138888889,1.71640625,2.9827430555555554
3375,00:02:15.000,1.9025578703703705,2.0142708333333332,1.3264930555555556,2.366909722222222
3376,00:02:15.040,1.604537037037037,1.6372916666666666,1.1378819444444443,2.0384375
3377,00:02:15.080,1.5502546296296298,1.65828125,1.0505555555555555,1.9419270833333333
3378,00:02:15.120,2.7628703703703703,2.949097222222222,2.111076388888889,3.2284375
3379,00:02:15.160,3.603136574074074,3.872482638888889,3.021145833333333,3.91578125
3380,00:02:15.200,47.93447337962963,49.21699652777778,58.88039930555556,35.70602430555556
3381,00:02:15.240,4.461695601851852,4.226840277777778,4.729791666666666,4.428454861111111
3382,00:02:15.280,4.913090277777777,4.102586805555555,5.857465277777778,4.77921875
3383,00:02:15.320,3.7630787037037035,3.1580902777777777,3.8841493055555554,4.246996527777778
3384,00:02:15.360,3.326672453703704,3.0810416666666667,2.916892361111111,3.982083333333333
3385,00:02:15.400,7.402806712962963,8.434670138888889,5.806267361111111,7.967482638888889
3386,00:02:15.440,9.04150462962963,11.163159722222222,7.6986284722222225,8.262725694444445
3387,00:02:15.480,9.481527777777778,12.714444444444444,8.544184027777778,7.185954861111111
3388,00:02:15.520,3.610150462962963,4.839652777777777,2.9650868055555555,3.0257118055555554
3389,00:02:15.560,3.019756944444444,3.6294097222222224,2.2560416666666665,3.1738194444444443
3390,00:02:15.600,1.6383680555555555,1.759375,1.0361805555555557,2.119548611111111
3391,00:02:15.640,1.6680208333333333,1.7505381944444445,1.0836805555555555,2.16984375
3392,00:02:15.680,1.327644675925926,1.3952256944444446,0.7875173611111111,1.8001909722222222
3393,00:02:15.720,1.94203125,2.076892361111111,1.2829166666666667,2.4662847222222224
3394,00:02:15.760,2.194201388888889,2.357361111111111,1.4307291666666666,2.794513888888889
3395,00:02:15.800,0.7343344907407409,0.7581770833333333,0.4107638888888889,1.0340625
3396,00:02:15.840,0.7191435185185185,0.7689930555555555,0.37711805555555555,1.0113194444444444
3397,00:02:15.880,1.0459895833333335,1.1475173611111111,0.6201388888888889,1.3703125
3398,00:02:15.920,1.2034027777777778,1.2461631944444445,0.7967013888888889,1.56734375
3399,00:02:15.960,1.0717592592592593,1.1393923611111112,0.6925694444444445,1.3833159722222221
3400,00:02:16.000,1.9254108796296296,2.004184027777778,1.35546875,2.416579861111111
3401,00:02:16.040,2.8470949074074077,2.92515625,2.2103819444444444,3.4057465277777776
3402,00:02:16.080,5.2379340277777775,5.405711805555556,4.038402777777778,6.2696875
3403,00:02:16.120,3.3562731481481483,3.73953125,2.492638888888889,3.8366493055555555
3404,00:02:16.160,3.8381828703703706,4.2482291666666665,3.2963541666666667,3.969965277777778
3405,00:02:16.200,2.9362962962962964,2.9260763888888888,2.6202256944444446,3.2625868055555554
3406,00:02:16.240,1.5876620370370371,1.3402951388888888,1.527986111111111,1.894704861111111
3407,00:02:16.280,2.8464872685185187,2.365642361111111,2.7265625,3.4472569444444443
3408,00:02:16.320,1.4751215277777776,1.532326388888889,1.1406597222222221,1.7523784722222222
3409,00:02:16.360,0.8573784722222223,0.9247916666666667,0.5703125,1.07703125
3410,00:02:16.400,0.6103819444444444,0.6609027777777777,0.3523611111111111,0.8178819444444444
3411,00:02:16.440,0.6744675925925926,0.6596006944444445,0.49859375,0.8652083333333334
3412,00:02:16.480,1.0315914351851851,0.9361979166666666,0.9127777777777778,1.245798611111111
3413,00:02:16.520,2.4309953703703706,2.414375,2.377222222222222,2.501388888888889
3414,00:02:16.560,71.46414930555555,82.03282986111111,68.443125,63.916493055555556
3415,00:02:16.600,44.45065393518519,58.60894097222222,31.04265625,43.70036458333333
3416,00:02:16.640,29.66337962962963,37.1034375,22.652170138888888,29.23453125
3417,00:02:16.680,32.354554398148146,32.81470486111111,29.319131944444443,34.92982638888889
3418,00:02:16.720,20.765850694444445,15.74439236111111,22.380260416666665,24.172899305555557
3419,00:02:16.760,18.476516203703707,13.451180555555556,19.800069444444443,22.17829861111111
3420,00:02:16.800,7.0190219907407405,5.610625,8.08751736111111,7.358923611111111
3421,00:02:16.840,7.320150462962964,5.929288194444444,8.257048611111111,7.774114583333334
3422,00:02:16.880,10.311782407407408,8.447743055555556,11.937291666666667,10.5503125
3423,00:02:16.920,7.396649305555556,6.059409722222222,8.238368055555556,7.892170138888889
3424,00:02:16.960,7.027818287037037,5.765555555555555,7.921180555555556,7.39671875
3425,00:02:17.000,6.9671875000000005,5.723211805555556,7.752361111111111,7.425989583333333
3426,00:02:17.040,7.189774305555556,6.064895833333333,7.786371527777778,7.718055555555556
3427,00:02:17.080,6.954884259259259,5.9384375,7.628993055555555,7.2972222222222225
3428,00:02:17.120,6.981817129629629,6.000746527777777,7.542395833333333,7.402309027777778
3429,00:02:17.160,10.02041087962963,8.444097222222222,11.092361111111112,10.524774305555555
3430,00:02:17.200,6.960885416666667,5.878125,7.548923611111111,7.455607638888889
3431,00:02:17.240,6.996799768518518,5.937777777777778,7.58140625,7.471215277777778
3432,00:02:17.280,6.724670138888889,5.605017361111111,7.474201388888889,7.094791666666667
3433,00:02:17.320,6.8258622685185175,5.861597222222223,7.434513888888889,7.181475694444444
3434,00:02:17.360,6.6922743055555545,5.748767361111111,7.2909375,7.037118055555555
3435,00:02:17.400,6.826793981481482,5.940277777777778,7.31828125,7.2218229166666665
3436,00:02:17.440,9.507783564814815,7.8770138888888885,10.760850694444445,9.885486111111112
3437,00:02:17.480,6.709143518518519,5.646527777777778,7.26375,7.217152777777778
3438,00:02:17.520,6.316458333333333,5.244253472222222,7.002638888888889,6.702482638888889
3439,00:02:17.560,6.21953125,5.131423611111111,6.910590277777778,6.616579861111111
3440,00:02:17.600,6.319305555555555,5.233368055555555,6.8509722222222225,6.873576388888889
3441,00:02:17.640,5.924589120370371,4.800572916666667,6.660104166666667,6.3130902777777775
3442,00:02:17.680,6.136232638888889,4.9925,6.673368055555556,6.742829861111111
3443,00:02:17.720,9.00306712962963,7.214774305555555,10.359774305555556,9.434652777777778
3444,00:02:17.760,6.0190277777777785,4.961684027777777,6.722135416666666,6.373263888888889
3445,00:02:17.800,6.092511574074074,5.0905555555555555,6.62828125,6.558697916666667
3446,00:02:17.840,5.810648148148149,4.805364583333334,6.487413194444445,6.139166666666667
3447,00:02:17.880,5.95177662037037,4.753350694444444,6.712673611111111,6.389305555555556
3448,00:02:17.920,5.733524305555555,4.543836805555555,6.589357638888889,6.067378472222222
3449,00:02:17.960,5.83183449074074,4.586892361111111,6.667847222222222,6.240763888888889
3450,00:02:18.000,8.558038194444444,6.747118055555555,9.952569444444444,8.974427083333333
3451,00:02:18.040,5.851539351851852,4.687777777777778,6.629809027777778,6.23703125
3452,00:02:18.080,5.440260416666668,4.102065972222222,6.398940972222222,5.819774305555556
3453,00:02:18.120,5.501307870370371,4.257482638888889,6.380329861111111,5.8661111111111115
3454,00:02:18.160,5.612575231481482,4.376354166666666,6.4772743055555555,5.984097222222222
3455,00:02:18.200,5.371145833333333,4.0632118055555555,6.34203125,5.708194444444445
3456,00:02:18.240,5.614513888888889,4.308402777777777,6.535034722222222,6.000104166666667
3457,00:02:18.280,8.328391203703704,6.469079861111111,9.976822916666666,8.539270833333333
3458,00:02:18.320,5.728171296296296,4.579444444444444,6.46140625,6.143663194444445
3459,00:02:18.360,5.474959490740741,4.346909722222223,6.322361111111111,5.755607638888889
3460,00:02:18.400,5.53119212962963,4.377881944444445,6.4163194444444445,5.799375
3461,00:02:18.440,15.767054398148147,11.499739583333334,17.6090625,18.19236111111111
3462,00:02:18.480,20.342847222222222,15.128211805555555,22.064010416666665,23.836319444444445
3463,00:02:18.520,18.823888888888888,14.553524305555555,19.523020833333334,22.39512152777778
3464,00:02:18.560,79.61851273148149,99.69269097222222,52.51133680555556,86.65151041666667
3465,00:02:18.600,28.389374999999998,22.83404513888889,4.08765625,58.24642361111111
3466,00:02:18.640,29.39809606481482,23.478993055555556,4.016788194444445,60.698506944444446
3467,00:02:18.680,28.6822337962963,22.607864583333335,4.0262673611111115,59.41256944444444
3468,00:02:18.720,37.138142361111115,35.11921875,4.250451388888889,72.04475694444444
3469,00:02:18.760,74.75854166666666,98.15482638888889,24.700711805555557,101.42008680555556
